5/15/2012,"57 Dun Masc, Portlaoise",,Laois,165000,No
5/15/2012,"59 Rossview, Bundoran",,Donegal,125000,No
5/15/2012,"59A Kerrymount Rise, Foxrock, Dublin 18",Dublin 18,Dublin,400000,No
5/15/2012,"6  Redwood Drive, Kilnamanagh, Tallaght",,Dublin,150000,No
5/15/2012,"6, Maryland, Shankill",,Dublin,145000,No
5/15/2012,"83 Tirellan Heights, Headford Road, Galway",,Galway,140000,No
5/15/2012,"9 Loreto Park, Rathfarnham, Dublin 14",,Dublin,190000,No
5/15/2012,"92 BOHERMORE, GALWAY",,Galway,160000,No
5/15/2012,"92a Foxfield Grove, Raheny",,Dublin,245000,No
5/15/2012,"Apartment 27 Offington Manor, Sutton",Dublin 13,Dublin,145000,No
5/15/2012,"Apartment 2, Eyre Square Residential Centre, Eyre Square",,Galway,155000,No
5/15/2012,"Apartment 56  The Richmond, North Brunswick Street",Dublin 7,Dublin,135000,No
5/15/2012,"Apartment A3, The Old Presbytery, Cathedral Place",,Kerry,120000,No
5/15/2012,"Apartment B10, City Gate, Sligo",,Sligo,55000,No
5/15/2012,"Apartment B2, City Gate, Sligo",,Sligo,55000,No
5/15/2012,"Apartment C8, City Gate, Sligo",,Sligo,55000,No
5/15/2012,"Ardcarraig, 1 Rockcliffe, Blackrock Road",,Cork,147500,No
5/15/2012,"Arden Road, Tullamore",,Offaly,145000,No
5/15/2012,"Ballyglass, Gurteen, Ballinasloe",,Galway,51000,No
5/15/2012,"Belvedere Court, Belvedere Lawn, Douglas Road",,Cork,165000,No
5/15/2012,"Brittas, Lombardstown, Mallow",,Cork,141000,No
5/15/2012,"Cappa South, Sixmilebridge",,Clare,260000,No
5/15/2012,"Clough West, Croagh",,Limerick,255000,No
5/15/2012,"Collorus, Lauragh, Killarney",,Kerry,210000,No
5/15/2012,"Coneybeg, Watergrasshill",,Cork,320000,No
5/15/2012,"Corcreagh, Shercock",,Monaghan,30000,No
5/15/2012,"curelaim turlough castlebar, ?60 000.00, sixtythousandeuros",,Mayo,60000,No
5/15/2012,"Fawns, Derriscligh, Barnes Lower & Upper",,Donegal,40000,No
5/15/2012,"Glenborin, Donegal Town",,Donegal,235000,No
5/15/2012,"Killeedy, Ballagh, Mallow",,Cork,52500,No
5/15/2012,"Knockmoyleen, Clogher, Westport",,Mayo,105000,No
5/15/2012,"Little Island, Daingean",,Offaly,44000,No
5/15/2012,"Main Street, Loughrea, Loughrea",,Galway,80000,No
5/15/2012,"NO. 36  THE CRESENT, CARRICKMINES MANOR, GLENAMUCK ROAD",,Dublin,147577.09,No
5/15/2012,"Priest Town, Kilbride",,Meath,250000,No
5/15/2012,"The Bridge, Cocklehill, Blackrock",,Louth,130000,No
5/15/2012,"The Croft, Ballygob, Inistioge",,Kilkenny,60000,No
5/15/2012,"wetland, callan road",,Kilkenny,120000,No
5/16/2012,"'Seapink', Ballymoney, Gorey",,Wexford,280000,No
5/16/2012,"10 Garden View, Greggaun na  Hilla, Clarecastle",,Clare,108000,No
5/16/2012,"104 Rathfarnham Road, Terenure",,Dublin,705000,No
5/16/2012,"11D  Grosvenor Mews, Rathmines",Dublin 6,Dublin,339207,No
5/16/2012,"13/14 Henrietta Street, Waterford",,Waterford,112000,No
5/16/2012,"14 Spireview, Phibsboro",Dublin 7,Dublin,215000,No
5/16/2012,"14 Springlawn Close, Tallght",,Dublin,270000,No
5/16/2012,"16 Lake Avenue, Kilminchy, Portlaoise",,Laois,88500,No
5/16/2012,"16 Luttrell Park Heath, Castleknock",Dublin 15,Dublin,250000,No
5/16/2012,"16 SUMMERHILL, STRADBALLY ROAD, PORTLAOISE",,Laois,200000,No
5/16/2012,"16 Whitebarn Road, Churchtown, Dublin 14",,Dublin,250000,No
5/16/2012,"164 Alderbrook, Ashbourne",,Meath,352000,No
5/16/2012,"17 Avilla, Milford Grange, Castletroy",,Limerick,203000,No
5/16/2012,"18 Crestwood Green, Ashbourne",,Meath,175000,No
5/16/2012,"19 Clyde Road, Ballsbridge",,Dublin,1900000,No
5/16/2012,"190 Killeagh Gardens, Killeagh, Co Cork",,Cork,89868,No
5/16/2012,"193 carlton court, swords",,Dublin,250000,No
5/16/2012,"2 Bluebell Road, Bluebell",Dublin 12,Dublin,95000,No
5/16/2012,"20 Lough Conn Road, Ballyfermot",Dublin 10,Dublin,55390,Yes
5/16/2012,"21 Woodview Lawn, Saleen, Midleton",,Cork,135000,No
5/16/2012,"27 St. Jude's Court, Lifford",,Donegal,79000,No
5/16/2012,"329 NAVAN ROAD, DUBLIN 7",Dublin 7,Dublin,257000,No
5/16/2012,"35 Lisheen Fields, Ovens",,Cork,219383.2,No
5/16/2012,"36 Brighton Gardens, Rathgar",,Dublin,300000,No
5/16/2012,"44 Dromore Park, Killygordon",,Donegal,79000,No
5/16/2012,"47 South Beach, Duncannon, New Ross",,Wexford,148000,No
5/16/2012,"5 Brookview Rise, Tallaght",,Dublin,54900,Yes
5/16/2012,"5 Monasterboice Road, Crumlin",,Dublin,117000,No
5/16/2012,"522 Mourne Road, Drimnagh",,Dublin,118000,No
5/16/2012,"58 Glasnevin Avenue, Glasnevin",,Dublin,160000,No
5/16/2012,"6 linnenhall Terrace, Off North King Street",,Dublin,128500,No
5/16/2012,"6 Woodford Crescent, Clondalkin",,Dublin,140000,No
5/16/2012,"65 The Belfry, Athboy Road, Trim",,Meath,145000,No
5/16/2012,"70  Frenches Avenue, Cobh",,Cork,60000,No
5/16/2012,"73 Gort Greine, Rahoon, Galway",,Galway,134500,No
5/16/2012,"798 Howth Road, Raheny, Dublin 5",Dublin 5,Dublin,465000,No
5/16/2012,"88 Comeragh Road, Drimnagh, Dublin 12",Dublin 12,Dublin,140000,No
5/16/2012,"9 Abbey Court, Killester",Dublin 5,Dublin,185000,No
5/16/2012,"90 Whitehall, Tullamore",,Offaly,190000,No
5/16/2012,"Apartment 21, Meadow Court, Stillorgan  Blackrock",,Dublin,180000,No
5/16/2012,"Apartment 7 Shandon Hall, Shandon Park, Monkstown",,Dublin,225000,No
5/16/2012,"Apt 18, Booterstown wood, Booterstown avenue",,Dublin,270000,No
5/16/2012,"Ardgroom Outward, Beara",,Cork,79650,No
5/16/2012,"Baile Eamonn, Spiddle, Galway",,Galway,15300,Yes
5/16/2012,"Ballinglass, Glenamaddy",,Galway,21000,No
5/16/2012,"Belville, Dromore West, Co. Sligo",,Sligo,125000,No
5/16/2012,"Carratowick, Westport",,Mayo,100000,Yes
5/16/2012,"Chapel Hill, Freemount",,Cork,50000,No
5/16/2012,"Clonard, Convent Hill, Roscrea",,Tipperary,75000,No
5/16/2012,"Derrynamansher, Annagry",,Donegal,35000,No
5/16/2012,"Drumard, Corcreagh, Dundalk",,Louth,50000,No
5/16/2012,"hillgrove, 64 commons road, blackpool",,Cork,87000,No
5/16/2012,"Ivybank, 76 Georges Avenue, Blackrock",,Dublin,1000000,No
5/16/2012,"Liscrona House, Doonaha, Kilkee",,Clare,475000,No
5/16/2012,"Lissadell Court, Golf Links Road, Castletroy",,Limerick,500000,No
5/16/2012,"Lordship, Riverstown",,Louth,100000,No
5/16/2012,"LURGANBOY, DONEGAL",,Donegal,180000,No
5/16/2012,"Molum, Kilmacow",,Kilkenny,231000,No
5/16/2012,"Mullenroe, Clondrohid, Macroom",,Cork,20000,No
5/16/2012,"No 1 Rockeytown Crescent, Buncrana",,Donegal,135000,No
5/16/2012,"No. 10  The Pastures, Monasterevan",,Kildare,95000,No
5/16/2012,"No. 6, Chapel Street, Longford",,Longford,30000,Yes
5/16/2012,"RICHMOND, NENAGH",,Tipperary,120000,No
5/16/2012,"South Commons, Carlingford",,Louth,230000,No
5/16/2012,"Templenoe, 25 Aravon Green, Bray",,Wicklow,295000,No
5/16/2012,"Tiernaboul, Killarney",,Kerry,204300,No
5/16/2012,"Tromaun, Roscommon",,Roscommon,55000,No
5/16/2012,"WOODFPRD, LOUGHREA",,Galway,35000,No
5/17/2012,"1  The Sands, Enniscrone, Co. Sligo",,Sligo,78000,No
5/17/2012,"1 Hillview, Killybegs, Inch",,Wexford,288987,No
5/17/2012,"10 Atlantean Cottages, Kilkee",,Clare,118500,No
5/17/2012,"119 Crosbies Yard, Ossory Rd",Dublin 3,Dublin,86500,No
5/17/2012,"121 Windmill Park, Crumlin",,Dublin,135000,No
5/17/2012,"14 Brabazon Heights, Swinford",,Mayo,44000,Yes
5/17/2012,"14 The Walks, Woodpark, Ballinteer",Dublin 16,Dublin,225000,No
5/17/2012,"17 Maryville Road, Raheny, Dublin 5",Dublin 5,Dublin,225000,No
5/17/2012,"18 Parkview, Ratoath",,Meath,245000,No
5/17/2012,"18 Woodview Park, Castleknock",,Dublin,215000,No
5/17/2012,"19 Park Rise, Moorpark Street, Birr",,Offaly,147000,No
5/17/2012,"2  Castlepark Ave., Castlepark  Dunboyne Rd., Maynooth",,Kildare,327642,No
5/17/2012,"20 CARRICKBRACK LAWN, SUTTON",,Dublin,472500,No
5/17/2012,"22 Hill Court, Cartrontroy, Athlone",,Westmeath,120000,No
5/17/2012,"23 Hampton Crescent, Booterstown",,Dublin,157500,No
5/17/2012,"24 Castlewood, Clonsilla",,Dublin,95000,No
5/17/2012,"25 Elmdale Crescent, Cherry Orchard",Dublin 10,Dublin,56650,Yes
5/17/2012,"262 Castlecurragh Heath, Mulhuddart",Dublin 15,Dublin,53316.26,Yes
5/17/2012,"27  REDEMPTION ROAD, CORK CITY",,Cork,115000,No
5/17/2012,"28 Gleann Eadan, Killyclug, Letterkenny",,Donegal,97000,No
5/17/2012,"3 De La Salle Crescent, Ardee",,Louth,38500,Yes
5/17/2012,"39 Carysfort Park, Blackrock, County Dublin",,Dublin,430000,No
5/17/2012,"4 Shrewsbury Manor, Greenhills Road, Drogheda",,Louth,170000,No
5/17/2012,"4 Spire View Court, Spire View Lane, Rathgar",,Dublin,245000,No
5/17/2012,"47 McAuley Park, Artane, Dublin 5",Dublin 5,Dublin,120000,No
5/17/2012,"5 Thornbury Meadows, Duntahane, Fermoy",,Cork,127000,No
5/17/2012,"51 Monksfield, Abbeyside, Dungarvan",,Waterford,182268.72,No
5/17/2012,"52 Dun An Oir, Loughrea",,Galway,103600,Yes
5/17/2012,"6 Castleview, Castleconnell",,Limerick,226000,No
5/17/2012,"64 Hampton Green, Navan Road",,Dublin,270000,No
5/17/2012,"70 Kinvara Park, Navan Road, Dublin 7",,Dublin,185000,No
5/17/2012,"7A Bath Terrace, Moville",,Donegal,70000,No
5/17/2012,"8 Annagh Dun, Inagh",,Clare,81000,No
5/17/2012,"8 Clogheen Heights, Clonakilty",,Cork,110000,No
5/17/2012,"85 Glenview Park, Kilpeddar",,Wicklow,230000,No
5/17/2012,"86 Seacrest, Shangort Road, Knochnacarra",,Galway,166000,No
5/17/2012,"9 Swallowbrook Park, Clonee, Dublin 15",Dublin 15,Dublin,185000,No
5/17/2012,"9 Thomas Moore Road, Walkinstown",,Dublin,120000,No
5/17/2012,"Abington, Murroe",,Limerick,85000,No
5/17/2012,"Apartment 1, Wellesley  Steamboat Quay, Limerick City",,Limerick,47000,No
5/17/2012,"Brockagh, Coill Dubh, Naas",,Kildare,77500,No
5/17/2012,"C13 Friary Court, City Gate, Connolly St. Sligo",,Sligo,59000,No
5/17/2012,"Clonbeg, Buncrana",,Donegal,90000,No
5/17/2012,"Drim, Lettermore",,Galway,104000,No
5/17/2012,"Dunrovin, Donabate, Co Dublin",,Dublin,350000,No
5/17/2012,"flesk, muckross road, killarney",,Kerry,215000,No
5/17/2012,"Glencuttane House, Ladytown, Newbridge",,Kildare,330000,No
5/17/2012,"Gortmore, Ballywilliam",,Tipperary,27500,No
5/17/2012,"Killsalagh, Ballybride road, Shankill",,Dublin,575000,No
5/17/2012,"Kilmurray, Enfield",,Meath,295000,No
5/17/2012,"Lackroe, Buttevant",,Cork,70000,No
5/17/2012,"Liltwood  McGreedies Lane, Dublin Road  Malahide",,Dublin,260000,No
5/17/2012,"Marbatt House, Barleymount East, Killarney",,Kerry,200000,No
5/17/2012,"Millars Cottage, Walshestown, Tomhaggard",,Wexford,105000,No
5/17/2012,"Mount Falcon, Ballina",,Mayo,210000,No
5/17/2012,"No. 110 Pembroke Road, Ballsbridge, Dublin 2",Dublin 2,Dublin,710000,No
5/17/2012,"Shanakill Upper, Curraglass, Conna",,Cork,75000,No
5/17/2012,"the corner house, curraghbinny, carrigaline",,Cork,272000,No
5/17/2012,"Tobergregan, Garristown",,Dublin,200000,No
5/17/2012,"Trimragh, Letterkenny",,Donegal,185000,No
5/17/2012,"Winterwood, The Demesne, Adare Manor  Adare",,Limerick,1780000,No
5/18/2012,"'Loyola', Baltrasna, Ashbourne",,Meath,280000,No
5/18/2012,"10 CLUAIN LARA, ATHENRY",,Galway,160000,No
5/18/2012,"10 Rochford Drive, Bakers Walk, Kilcock",,Kildare,128000,No
5/18/2012,"10 Sycamore Lawn, Castleknock, Dublin 15",Dublin 15,Dublin,207000,No
5/18/2012,"10 The Court, Temple Manor, Celbridge",,Kildare,370000,No
5/18/2012,"11 River Crescent, Virginia",,Cavan,63000,No
5/18/2012,"12 An Sruthan Beag, Ballybeg, Dingle",,Kerry,105726.88,No
5/18/2012,"12 Mulberry Park, Castleknock",,Dublin,265000,No
5/18/2012,"13 cedar drive, millfarm, dunboyne",,Meath,219000,No
5/18/2012,"15 CHURCH AVENUE, SOUTH CIRCULAR ROAD",,Dublin,120000,No
5/18/2012,"15 WHITETHORN ROAD, CLONSKEAGH",,Dublin,515000,No
5/18/2012,"15 Windsor Road, Rathmines",,Dublin,675000,No
5/18/2012,"151 St Margaret's Road, Hampton Wood, Dublin 11",,Dublin,132158.6,No
5/18/2012,"16 CHURCH AVENUE, SOUTH CIRCULAR ROAD",Dublin 8,Dublin,46000,No
5/18/2012,"16 College Farm Green, College Farm, Newbridge",,Kildare,120000,No
5/18/2012,"16 MORANS TERRACE, DROGHEDA",,Louth,105000,No
5/18/2012,"18 ashton, blessington",,Wicklow,340000,No
5/18/2012,"18 Bigger Road, Walkinstown, Dublin 12",,Dublin,170000,No
5/18/2012,"19 Glendoher Close, Rathfarnham, Dublin 14",,Dublin,360000,No
5/18/2012,"2 Devlin Bay, Devlinreagh, Carrigart",,Donegal,67579.8,No
5/18/2012,"2 Roney Bay, Roney Point, Gorey",,Wexford,180000,No
5/18/2012,"20 Clonminch Avenue, Tullamore",,Offaly,158149.77,No
5/18/2012,"20 Crobally Bungalows, Riverstown, Tramore",,Waterford,75000,No
5/18/2012,"20 Summerstown Road, Wilton",,Cork,175000,No
5/18/2012,"23 Brennanstown Avenue, Cabinteely",,Dublin,220000,No
5/18/2012,"25 Colehill, Newtowncunningham",,Donegal,36150,Yes
5/18/2012,"25 Drumconlon Close, Moneen, Castlebar",,Mayo,100000,No
5/18/2012,"26 Westfield, Outrath Road",,Kilkenny,120000,No
5/18/2012,"27 Bride Street, Wexford",,Wexford,68000,No
5/18/2012,"28 Kinvara Drive, Navan Road, Cabra",,Dublin,218500,No
5/18/2012,"29 Brookedene, Killiney",,Dublin,230000,No
5/18/2012,"29 John Paul Avenue, Ennis",,Clare,55000,No
5/18/2012,"3 Brittas Bay Park, Brittas Bay",,Wicklow,140000,No
5/18/2012,"3 Bruach an Tsulain, Ballyvourney, Co. Cork",,Cork,60000,Yes
5/18/2012,"3 Dalton Drive, Salthill",,Galway,360000,No
5/18/2012,"3 Fountain Hill, Drogheda",,Louth,155000,No
5/18/2012,"3 High Street, Balbriggan",,Dublin,88550,No
5/18/2012,"3 Sandlighter Court, Clonakilty",,Cork,80000,No
5/18/2012,"32 NORTH ROAD, FINGLAS",Dublin 11,Dublin,105000,No
5/18/2012,"33  Gainsborough Avenue, Malahide, Co. Dublin",,Dublin,380000,No
5/18/2012,"33 Duirling, Roscam, Galway",,Galway,200000,No
5/18/2012,"335 Castletown, Leixlip",,Kildare,172000,No
5/18/2012,"34 St Finbarrs Park, Glasheen Road, Cork",,Cork,230000,No
5/18/2012,"364 Malahide Marina Village, Malahide",,Dublin,205000,No
5/18/2012,"37 Abbeylands, Mullingar",,Westmeath,70000,No
5/18/2012,"38 Ardmoniel Heights, Killorglin",,Kerry,158590.3,No
5/18/2012,"4  Harbour Court, Courtown",,Wexford,101000,No
5/18/2012,"4 Carraig Mor, Caheronaun, Loughrea",,Galway,125000,No
5/18/2012,"4 Lisdoo Road, Dundalk, Co.Louth",,Louth,42500,No
5/18/2012,"43 Parkgate Place, Parkgate Street",,Dublin,171500,No
5/18/2012,"43 Rathvale Park, Ayrfield, Dublin 13",Dublin 13,Dublin,273000,No
5/18/2012,"46 Venetian Hall, Killester",,Dublin,170000,No
5/18/2012,"47 The Court, Compass Quay, Kinsale",,Cork,150000,No
5/18/2012,"5 the Greens, Bracken Court, Donnybrook",,Cork,228000,No
5/18/2012,"5 The Orchard, Graigavern Lodge, Ballybrittas",,Laois,135000,No
5/18/2012,"53 Verbena Lawn, Sutton",Dublin 13,Dublin,210000,No
5/18/2012,"56 Dun an Oir, Loughrea",,Galway,107350,Yes
5/18/2012,"56 Hillcrest Park, Glasnevin, Dublin 9",,Dublin,225000,No
5/18/2012,"57 South Beach, Duncannon",,Wexford,140969,No
5/18/2012,"58 Pebble Drive, Pebble Beach, Tramore",,Waterford,37500,No
5/18/2012,"59, Rathsallagh Grove, Shankill",,Dublin,77000,Yes
5/18/2012,"65 Eldergrove, Trim",,Meath,145000,No
5/18/2012,"66 Griffith Avenue, Drumcondra, Drumcondra",,Dublin,336365,No
5/18/2012,"66 Wolfe Tone Square North, Bray",,Wicklow,73000,No
5/18/2012,"69 Danesfort Court, Loughrea",,Galway,110000,No
5/18/2012,"7 Crushrod Avenue, Drogheda, County Louth",,Louth,58000,No
5/18/2012,"7 Glenpark, Letterkenny",,Donegal,116000,No
5/18/2012,"7 Hazel Court, Bay Estate, Dundalk",,Louth,70000,No
5/18/2012,"8 Maplewood Lawn, Tallaght",,Dublin,100000,No
5/18/2012,"9  The Heights, Robswall, Malahide",,Dublin,505000,No
5/18/2012,"9 Cloch Oir, Carney",,Sligo,215000,No
5/18/2012,"91 Woodley Park, Kilmacud, Dublin 14",,Dublin,343000,No
5/18/2012,"99 Brooklands, Clane",,Kildare,170000,No
5/18/2012,"99 Dorrins Strand, Strandhill",,Sligo,165000,No
5/18/2012,"amberlay, 20 woodlands park, blackrock",,Dublin,690000,No
5/18/2012,"Apartment 1A, The Old Presbytery, Killarney",,Kerry,198238,No
5/18/2012,"APT 11 HANBURY HALL, HANBURY LANE",Dublin 8,Dublin,45000,No
5/18/2012,"APT 4 CASTLEPARK COURT, CASTLEPARK ROAD, DALKEY",,Dublin,305000,No
5/18/2012,"Ardroe, Inch, Annascaul",,Kerry,195000,No
5/18/2012,"Boarheeny, Pallasgreen",,Limerick,140000,No
5/18/2012,"Cloonart, Bornacoola, County Longford",,Longford,125000,No
5/18/2012,"Corluddy, Carrigeen",,Kilkenny,240000,No
5/18/2012,"cornafulla, athlone",,Roscommon,40000,Yes
5/18/2012,"Dansville, Lacknalooha, Mallow",,Cork,150000,No
5/18/2012,"Derriana, Church Road, Killiney",,Dublin,425622,No
5/18/2012,"Derrylavin, Carrickmacross",,Monaghan,75000,No
5/18/2012,"Elm Cottage, Cahore, Gorey",,Wexford,99330,No
5/18/2012,"Gorse Hill, Baily, Howth",,Dublin,1460000,No
5/18/2012,"GRAGHILL, PULLATHOMAS, BALLINA",,Mayo,235000,No
5/18/2012,"Hillview, Leiter, Bailieborough",,Cavan,116000,No
5/18/2012,"Jasmine Cottage, Rossmore, Clonakilty",,Cork,100000,Yes
5/18/2012,"Killeenduff, Easky",,Sligo,100000,No
5/18/2012,"Knockeragh, Killarney",,Kerry,150000,No
5/18/2012,"Knocknalossett, Cootehill",,Cavan,47500,No
5/18/2012,"Lisanley, Cloyne",,Cork,175000,No
5/18/2012,"Lord Edward Street, Killmallock",,Limerick,73500,No
5/18/2012,"Main Street, Falcarragh, Letterkenny",,Donegal,57000,No
5/18/2012,"NEWSTONE, DRUMCONRATH",,Meath,70000,No
5/18/2012,"ORIOLE COTTAGE, MELOE GARDENS, BLACKROCK",,Cork,505000,No
5/18/2012,"Rooskey, Quigley's Point",,Donegal,60000,Yes
5/18/2012,"Shangarry, Myshall",,Carlow,156000,No
5/18/2012,"Skeheenarinky, Burncourt, Cahir",,Tipperary,35000,No
5/18/2012,"St Michael's, Turlough Road, Castlebar",,Mayo,100000,No
5/18/2012,"SUMMERHILL COTTAGE, 31 ROCKFIELD PARK",,Waterford,175000,No
5/18/2012,"Sunglen, Pallasgreen",,Limerick,230000,No
5/18/2012,"Truskey West, Barna",,Galway,315000,No
5/19/2012,"Castlegar, Mountbellew",,Galway,100000,Yes
5/20/2012,"125 Blarney Street, Cork",,Cork,101000,No
5/20/2012,"51 Moinin, Kilkee",,Clare,157599.11,No
5/20/2012,"Demesne, Carraroe",,Galway,42000,Yes
5/21/2012,"1 Ashdown, Amberley, Grange",,Cork,104267,No
5/21/2012,"1 Dunvale Crescent, Frankfield, Douglas",,Cork,232500,No
5/21/2012,"1 Hazel Court, Ballyhaunis",,Mayo,120000,No
5/21/2012,"1 The Walk, Herons Wood, Carrigaline",,Cork,205000,No
5/21/2012,"10 Belgrave Square, Rathmines, Dublin 6.",Dublin 6,Dublin,810000,No
5/21/2012,"10 Millbrook, Clones, Co Monaghan",,Monaghan,75000,No
5/21/2012,"11 College Court, Cahir",,Tipperary,190000,No
5/21/2012,"114 Rockford Manor, Blackrock",,Dublin,288000,No
5/21/2012,"13 Hyde Park, Dalkey",,Dublin,483000,No
5/21/2012,"13 Woodvale Avenue, Blanchardstown, Dublin 15.",,Dublin,105000,No
5/21/2012,"14 CHAPEL LANE, SWORDS",,Dublin,180000,No
5/21/2012,"140 Lucan Road, Chapelizod",Dublin 22,Dublin,180000,No
5/21/2012,"159 Cathedral Road, Cork",,Cork,126000,No
5/21/2012,"16 Fortwilliam, Mount Merrion Avenue, Blackrock",,Dublin,266000,No
5/21/2012,"176 Castletown, Leixlip",,Kildare,295000,No
5/21/2012,"17a Corrig Road, Dalkey",,Dublin,365000,No
5/21/2012,"18 SHINROAN OAKS, SHINRONE, COUNTY OFFALY",,Offaly,165000,No
5/21/2012,"1st Floor, 26/29 Lower Liffey Street",,Dublin,540000,No
5/21/2012,"2 Oak Drive, Ballacollig, Mountmellick",,Laois,147000,Yes
5/21/2012,"20 Whitehorse Lane, Castlebar",,Mayo,115000,No
5/21/2012,"24 Cois Coillte, Saleen, Midleton",,Cork,132000,No
5/21/2012,"25 St Laurences Park, Wicklow",,Wicklow,120000,No
5/21/2012,"28 Airpark Avenue, Stocking Lane, Rathfarnham",,Dublin,237885.46,No
5/21/2012,"30 Rosehill, Ballincurra, Midleton",,Cork,230000,No
5/21/2012,"30 Ryevale Lawns, Leixlip",,Kildare,257500,No
5/21/2012,"30 Sion Hill, Castlebar",,Mayo,195000,No
5/21/2012,"4 Sliabh Rosan, Mullagh",,Cavan,115400,No
5/21/2012,"42 Beechwood Avenue, Lower, Ranelagh",,Dublin,605000,No
5/21/2012,"47 CARRIGANARRA, BALLINCOLLIG",,Cork,135000,No
5/21/2012,"49 Ballytruckle, Waterford",,Waterford,20000,No
5/21/2012,"5 Georges Head, Kilkee",,Clare,325000,No
5/21/2012,"5 Maple Avenue, Johnstown Wood, Navan",,Meath,122500,No
5/21/2012,"5 Sarsfield Street, Nenagh",,Tipperary,35000,No
5/21/2012,"50 Abington, Malahide",,Dublin,1800000,No
5/21/2012,"50 Adamstown Park, Adamstown Square, Adamstown",,Dublin,176211.45,No
5/21/2012,"50 Oak Avenue, Carraig An Aird",,Waterford,130000,No
5/21/2012,"6 & 7 South Quay, Newcastle West",,Limerick,45000,No
5/21/2012,"60 Willbrook, Rathfarnham, Dublin 14",,Dublin,6000,No
5/21/2012,"67 Castle Riada Drive, Lucan, Dublin",,Dublin,225000,No
5/21/2012,"8 ARAVON COURT, MEATH ROAD, BRAY",,Wicklow,185000,No
5/21/2012,"8 Park Lane, Dunlaoghaire",,Dublin,1210000,No
5/21/2012,"8 Wesley Road, Rathgar",Dublin 12,Dublin,416250,No
5/21/2012,"83 KINCORA COURT, CLONTARF",Dublin 3,Dublin,185000,No
5/21/2012,"84 The Elms, Kilnacourt Woods, Portarlington",,Laois,83500,No
5/21/2012,"94 Dunsink Drive, Finglas",,Dublin,50000,No
5/21/2012,"Apartment 64  The Crescent, Carrickmines Manor, Glenamuck Road",,Dublin,165000,No
5/21/2012,"Apt 46 Brooklawn, Strandville Avenue, Clontarf",,Dublin,151000,No
5/21/2012,"Bachelor's Walk, Ashbourne",,Meath,355000,No
5/21/2012,"Cloghane, Raheen Lower, Donaghmore",,Laois,80000,No
5/21/2012,"Convent View, 1 Mardyke Street, Cork",,Cork,140000,No
5/21/2012,"Coolaleen, Broadford",,Limerick,135000,No
5/21/2012,"Cree, Kilrush",,Clare,40000,No
5/21/2012,"Cruicetown, Stackallen, Navan",,Meath,93500,No
5/21/2012,"Golden Island, Athlone",,Westmeath,70000,No
5/21/2012,"Kildromin, Kilteely",,Limerick,45000,No
5/21/2012,"Killeagh, Belgooly, Kinsale",,Cork,377500,No
5/21/2012,"Killimor, The Neale",,Mayo,45000,No
5/21/2012,"Knockataggart, Stradone",,Cavan,64000,No
5/21/2012,"Lenamore, Castletown, Tuam",,Galway,80000,No
5/21/2012,"main st, ballyhale",,Kilkenny,74500,No
5/21/2012,"Mountain View, Gorey Road, Carnew",,Wicklow,87000,No
5/21/2012,"No 4 South View, Ballinlough Road",,Cork,90000,No
5/21/2012,"No 75 Cherrygrove, Portlaoise",,Laois,32270,Yes
5/21/2012,"Pallas, Caltra, Ballinasloe",,Galway,48000,Yes
5/21/2012,"Silchester Terrace, Battery Road, Longford",,Longford,360000,No
5/21/2012,"SUMMERHILL, CLONLARA",,Clare,65000,No
5/21/2012,"Tattygare, Castleblayney",,Monaghan,195000,Yes
5/21/2012,"The Coach House, Ballea Road, Carrigaline",,Cork,222750,No
5/22/2012,"1 Baile Thiobold, Craanford  Gorey",,Wexford,154185.01,No
5/22/2012,"1 Stonepark, Ballymote",,Sligo,110000,No
5/22/2012,"10 Clifford Terrace, Wexford",,Wexford,63000,No
5/22/2012,"100, Cois Cairn, Old Connaught Ave Bray",,Dublin,84100,Yes
5/22/2012,"11 Laghtagoona, Corofin",,Clare,75000,Yes
5/22/2012,"11 Ornamental Gardens, Oldtown Demesne, Naas",,Kildare,98000,No
5/22/2012,"14 Marian Park, Pouladuff Road, Cork",,Cork,167500,No
5/22/2012,"14 Pairc Na Greine, Dromahane, Mallow",,Cork,82000,No
5/22/2012,"14A and 14B Hawthorn Ave, East Wall",,Dublin,900000,No
5/22/2012,"151, Coolevein, Ballybrack",,Dublin,85250,Yes
5/22/2012,"159 Mulvey Park, Dundrum",Dublin 14,Dublin,170000,No
5/22/2012,"17 Verdemont, Blanchardstown",,Dublin,100000,No
5/22/2012,"18 White Ash Park, Ashbourne",,Meath,272000,No
5/22/2012,"19  Manorlands Close, Trim",,Meath,81000,No
5/22/2012,"19 Dunvale Crescent, Frankfield, Douglas",,Cork,222000,No
5/22/2012,"2 Esker Drive, Ardkeen Village",,Waterford,160000,No
5/22/2012,"2 Hamlet Close, Flemington Lane, Ballbriggan",,Dublin,354800,No
5/22/2012,"21 Bushfield Terrace, Donnybrook",Dublin 4,Dublin,620000,No
5/22/2012,"25  Rosewood Rise, Bandon",,Cork,198000,No
5/22/2012,"27 The Park, Lakepoint Park, Mullingar",,Westmeath,200000,No
5/22/2012,"3 Chapel Lane, new ross",,Wexford,30000,No
5/22/2012,"30 Elm Park Avenue, Ranelagh",Dublin 6,Dublin,373000,No
5/22/2012,"30 Upper Erne Street, Dublin 2",,Dublin,410000,No
